tradition,raga,raga_id,mbid,metadata_path,feature_dir
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,1f33403a-d774-4338-9414-5353e22419d4,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Sangeetha_Swaminathan/December_Season_2009/Jesina_Della/Jesina_Della,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,6f0a54e1-4dc0-4b3e-9482-94670862d8bf,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/Musiri_Subramania_Iyer/Paddhatti/Tiruvadicharanam/Tiruvadicharanam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Rītigauḷa,4ce0b18d-f4df-41cf-9b40-9166199506b4,eab9870a-5dcb-4711-874a-6b27420d7f9b,RagaDataset/Carnatic/audio/4ce0b18d-f4df-41cf-9b40-9166199506b4/Sangeetha_Swaminathan/December_Season_2010/Nannu_vidachi/Nannu_vidachi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/4ce0b18d-f4df-41cf-9b40-9166199506b4
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,34954764-c897-48c6-b8d2-f50b682e29d8,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/T__M__Krishna/December_Season_2008/Dakshinamurte/Dakshinamurte,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,2bade8d8-1cfa-4076-9329-98f7cacc65a0,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/T__M__Krishna/December_Season_2009/Nadamadi/Nadamadi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,955574f7-453e-4625-862d-fc277409b52f,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Abhishek_Raghuram/Pravrddha_Sri_Lalgudi_Pancharatna_Kritis/Isha_Paahimam/Isha_Paahimam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,e692d4fb-cf20-4d4f-a40f-d538d61f10b3,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,d6b02b8d-ae96-4a43-a8a5-2cc830761cce,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Mōhanaṁ,39821826-3327-41d7-9cd5-e22fe7b08360,f9a48fa0-0392-4f00-af73-dfdc5b464744,RagaDataset/Carnatic/audio/39821826-3327-41d7-9cd5-e22fe7b08360/Sangeetha_Swaminathan/December_Season_2011/Pahimam_Parvati/Pahimam_Parvati,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/39821826-3327-41d7-9cd5-e22fe7b08360
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,54efb599-d288-4fb6-b94c-697d135d88e8,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Aṭāna,6345e8fe-7061-4bdc-842c-dcfd4a379820,c1ac37ed-c877-4d86-b1ad-ccf1499adc16,RagaDataset/Carnatic/audio/6345e8fe-7061-4bdc-842c-dcfd4a379820/Gayathri_Venkataraghavan/December_Season_2006/Sri_Rama_Nama_Bhajanai/Sri_Rama_Nama_Bhajanai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/6345e8fe-7061-4bdc-842c-dcfd4a379820
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,738433ad-9009-44df-80c0-6febc57e4ce8,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Palace_1986/Marakatha_Valli/Marakatha_Valli,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,87d2a5b0-59cf-4c4d-8e85-2215fd5924de,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Nisha_P_Rajagopal/December_Season_2008/Ninne_Nammi_Naanu/Ninne_Nammi_Naanu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Aṭāna,6345e8fe-7061-4bdc-842c-dcfd4a379820,8bb870f5-f6b5-4219-8df4-244346508a1e,RagaDataset/Carnatic/audio/6345e8fe-7061-4bdc-842c-dcfd4a379820/Kunnakkudi_M_Balamuralikrishna/December_Season_2006/Ilalo_Pranatartiharudanuchu/Ilalo_Pranatartiharudanuchu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/6345e8fe-7061-4bdc-842c-dcfd4a379820
Carnatic,Mōhanaṁ,39821826-3327-41d7-9cd5-e22fe7b08360,bce736e0-4ec1-4b08-b3c2-94c6709ae066,"RagaDataset/Carnatic/audio/39821826-3327-41d7-9cd5-e22fe7b08360/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Kapali/Kapali",/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/39821826-3327-41d7-9cd5-e22fe7b08360
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,2922757b-5a42-48b9-9f2e-7a4ae6b6073c,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/M_S__Subbulakshmi/Paddhatti/Emi_Neramu/Emi_Neramu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,32806112-2104-4df2-972e-a527be20e82a,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Sanjay_Subrahmanyan/Live_at_Kamarajar_Hall/Kamakshi/Kamakshi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,0ba5d4d1-037b-4dcc-ae0c-c832a7681b89,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/K__V__Narayanaswami/Master_Piece_-_Live_Concert_at_Sri_Krishna_Gana_Sabha_Vol_II/Rasa_Vilasa/Rasa_Vilasa,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,92c61c93-4a02-457e-8416-30af03d207dd,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,f703d83f-374c-41e7-a9fe-92b10c5678cf,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Amrutha_Venkatesh/December_Season_2009/Vanajakshiro/Vanajakshiro,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,2c666f9b-17ae-4b27-8d29-a2bb49c2c2f5,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2009/Kartikeyanai_Kannara/Kartikeyanai_Kannara,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,97bdb44f-962c-45bf-8380-f9626ee00851,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,fafd1a88-325d-4daa-999e-9dfdba4853ba,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,09da4438-b10c-470a-9b8b-a8012c8098ec,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sumithra_Vasudev/Tasmai_Sri_Gurave_Namaha/Sri_Dakshinamurte/Sri_Dakshinamurte,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Mōhanaṁ,39821826-3327-41d7-9cd5-e22fe7b08360,d449e125-c3df-4e3f-9213-d1839f05abb8,RagaDataset/Carnatic/audio/39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2007/Rama_Ninne/Rama_Ninne,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/39821826-3327-41d7-9cd5-e22fe7b08360
Carnatic,Aṭāna,6345e8fe-7061-4bdc-842c-dcfd4a379820,6c6c9860-6fe6-40a0-a30d-d28a8a631437,RagaDataset/Carnatic/audio/6345e8fe-7061-4bdc-842c-dcfd4a379820/T__Brinda/All_Time_Favourites_-_Vol_2/Valaputala/Valaputala,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/6345e8fe-7061-4bdc-842c-dcfd4a379820
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,f02dca27-cc74-4776-8fb8-dd1674e00434,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sikkil_Gurucharan/December_Season_2007/Sami_Ninne/Sami_Ninne,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,323ff36b-db5c-4d91-a33a-239a944810e2,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/Nithyasree_Mahadevan/December_Season_2002/Sri_Raghuvara/Sri_Raghuvara,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,28bbe763-865b-4dd8-9e47-3b74919e945c,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/M_S__Subbulakshmi/Paddhatti/O_Ranga_Sai/O_Ranga_Sai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Rītigauḷa,4ce0b18d-f4df-41cf-9b40-9166199506b4,6feaf61d-1ac3-4f35-a73f-7f4ea6647056,RagaDataset/Carnatic/audio/4ce0b18d-f4df-41cf-9b40-9166199506b4/Vasundara_Rajagopal/Vasundara_Rajagopal_at_Arkay/Ninnuvina_Marigalada/Ninnuvina_Marigalada,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/4ce0b18d-f4df-41cf-9b40-9166199506b4
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,18d13645-6a51-4483-b122-6402f633a69b,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Amritha_Murali/December_Season_2008/Upacharamu/Upacharamu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,94ddddb3-892f-46e0-a159-735794eb0871,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Nisha_P_Rajagopal/December_Season_2011/Nidhi_Chala_Sukhama/Nidhi_Chala_Sukhama,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,2ea6cabb-a422-4c1b-8f0b-752cbe68a5d4,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Tanjore_S_Kalyanaraman/Tanjore_S_KALYANARAMAN_Live_in_concert-1972-vol_I_and_vol_II/Talli_Ninnu_Nera/Talli_Ninnu_Nera,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,37476bbe-b180-415d-8368-af2c21d1b190,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sanjay_Subrahmanyan/December_Season_2010/Buddhi_Raadu/Buddhi_Raadu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,b8bf8bff-7570-4591-b819-e3182ea45515,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sanjay_Subrahmanyan/Live_at_Kamarajar_Hall/Undan_Paada_Pankayam/Undan_Paada_Pankayam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3d13fd51-456e-46d6-a6e7-c6e50991fdac,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2006/Kanaka_Sabhaiyai/Kanaka_Sabhaiyai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,728b5ad7-5348-4d24-bcf9-a6e6223ff7db,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/Amritha_Murali/December_Season_2011/Koniyadina_Napai/Koniyadina_Napai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,26f0ffe7-a1d2-4644-96c2-02d6f17ddcbb,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Nithyasree_Mahadevan/December_Season_2000/Sami_Daya_Juda_-_Varnam/Sami_Daya_Juda_-_Varnam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,f1f04b03-3f91-4d31-bf7b-6c21d26eeb7e,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Amritha_Murali/December_Season_2011/Brindavana_Dolagaaduva/Brindavana_Dolagaaduva,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,6fbf2d80-ada4-41aa-8baa-fb288619883e,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Gayathri_Venkataraghavan/December_Season_2001/Sariyevaramma/Sariyevaramma,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Mōhanaṁ,39821826-3327-41d7-9cd5-e22fe7b08360,5aa585aa-57a6-4b53-9f5f-299fc2292d82,RagaDataset/Carnatic/audio/39821826-3327-41d7-9cd5-e22fe7b08360/Prasanna_Venkataraman/December_Season_2008/Maruvakadaya/Maruvakadaya,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/39821826-3327-41d7-9cd5-e22fe7b08360
Carnatic,Rītigauḷa,4ce0b18d-f4df-41cf-9b40-9166199506b4,560fe16b-6585-4eb5-94f4-92fffb7a481d,RagaDataset/Carnatic/audio/4ce0b18d-f4df-41cf-9b40-9166199506b4/Sanjay_Subrahmanyan/December_Season_2010/Raagaratna_malikache/Raagaratna_malikache,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/4ce0b18d-f4df-41cf-9b40-9166199506b4
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,2811747b-b49f-4a8f-b636-d5312056f4fc,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Nithyasree_Mahadevan/December_Season_2007/Tukiya_Tiruvadi/Tukiya_Tiruvadi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,7786af52-fc31-492d-9ed7-6b230644a303,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Nisha_P_Rajagopal/December_Season_2009/Raksha_Bettare/Raksha_Bettare,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,8fed9a77-2f4c-4a26-b0f6-6919fd469e2b,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Sundari_Nee_Divya/Sundari_Nee_Divya,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,71511da3-06e5-48f3-bf3b-7e2793b5b56a,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Nithyasree_Mahadevan/December_Season_2008/Sri_Krishnam_Bhaja/Sri_Krishnam_Bhaja,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Aṭāna,6345e8fe-7061-4bdc-842c-dcfd4a379820,82a3d00c-f1df-4b54-8601-bac26667b1b0,RagaDataset/Carnatic/audio/6345e8fe-7061-4bdc-842c-dcfd4a379820/Musiri_Subramania_Iyer/Paddhatti/Sri_Kumara/Sri_Kumara,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/6345e8fe-7061-4bdc-842c-dcfd4a379820
Carnatic,Bhairavi,123b09bd-9901-4e64-a65a-10b02c9e0597,cf7acd46-da61-47c7-99aa-1de0c4ebc94c,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Gayathri_Venkataraghavan/December_Season_2008/Ni_Pada_Mule/Ni_Pada_Mule,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/123b09bd-9901-4e64-a65a-10b02c9e0597
Carnatic,Śankarābharaṇaṁ,a2f9f182-0ceb-4531-b286-b840b47a54b8,cc4c7571-344b-4cc9-917e-16c8392954b5,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sumithra_Vasudev/December_Season_2011/Sankaracharyam/Sankaracharyam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a2f9f182-0ceb-4531-b286-b840b47a54b8
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,855fa024-a4c5-4cca-bb26-0b2c806db722,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/Abhishek_Raghuram/Pravrddha_Sri_Lalgudi_Pancharatna_Kritis/Mahita_Pravrddha/Mahita_Pravrddha,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,f763a45e-de3e-4c9a-a2e7-c625e6c4c512,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Abhishek_Raghuram/December_Season_2008/Nidhi_Chala_Sukhama/Nidhi_Chala_Sukhama,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06
Carnatic,Rītigauḷa,4ce0b18d-f4df-41cf-9b40-9166199506b4,21f72d0f-5167-4c89-b312-84574b65613b,RagaDataset/Carnatic/audio/4ce0b18d-f4df-41cf-9b40-9166199506b4/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Janani/Janani,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/4ce0b18d-f4df-41cf-9b40-9166199506b4
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,4e2ee259-5448-4843-b29c-fc74906376f6,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Aṭāna,6345e8fe-7061-4bdc-842c-dcfd4a379820,97bf406d-9c22-4307-beae-7bda5ee2e05e,RagaDataset/Carnatic/audio/6345e8fe-7061-4bdc-842c-dcfd4a379820/Aruna_Sairam/Madrasil_Margazhi_2005/Ela_Ni_Dayaradu/Ela_Ni_Dayaradu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/6345e8fe-7061-4bdc-842c-dcfd4a379820
Carnatic,Kāṁbhōji,f0866e71-33b2-47db-ab75-0808c41f2401,fea29da7-6bea-4a86-862c-7d91c366ea12,RagaDataset/Carnatic/audio/f0866e71-33b2-47db-ab75-0808c41f2401/Sanjay_Subrahmanyan/December_Season_2006/Neeye_Sharan_Shanmukha/Neeye_Sharan_Shanmukha,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/f0866e71-33b2-47db-ab75-0808c41f2401
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,89473b33-d96f-40bb-adce-3b25e4a45971,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Sanjay_Subrahmanyan/December_Season_2001/Tanigai_Valar/Tanigai_Valar,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,a91ca01b-3338-4968-815a-6ae61644ccb5,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Kalilo_Hari_Smrana/Kalilo_Hari_Smrana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,cc4199f2-ecf3-4d93-b628-65f2caacc6f8,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Cherthala_Ranganatha_Sharma/Cherthala_Ranganatha_Sharma_at_Arkay/Tulasi_Bilva/Tulasi_Bilva,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4
Hindustani,Bhairav,1e7de02f-e77f-405a-a033-f31117aaf955,2b1da797-d9f6-47bc-93c0-d19f5de0fa5d,RagaDataset/Hindustani/audio/1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/1e7de02f-e77f-405a-a033-f31117aaf955
