tradition,raga,raga_id,mbid,metadata_path,feature_dir,feature_record,pitch_path,pitch_post_processed_path,tonic_path,tonic_fine_path,pitch_file,pitch_rows,valid_pitch_frames,invalid_pitch_frames,duration_seconds,pitch_min,pitch_max,pitch_mean,pitch_median,pitch_std,voiced_ratio,tonic,has_pitch,has_pitch_post_processed,has_tonic,has_tonic_fine
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06,Ambarame_Tannire,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/December_Season_2006/Ambarame_Tannire/Ambarame_Tannire.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/December_Season_2006/Ambarame_Tannire/Ambarame_Tannire.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/December_Season_2006/Ambarame_Tannire/Ambarame_Tannire.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/December_Season_2006/Ambarame_Tannire/Ambarame_Tannire.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/December_Season_2006/Ambarame_Tannire/Ambarame_Tannire.pitchSilIntrpPP,354330,266551,87779,1574.7798076000001,3.094339533854688e-06,1318.5346680000014,340.06354816060605,293.6634934544978,140.52342343588415,0.7522676600908758,145.986692,True,True,True,True
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06,Paarengum,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Live_at_Vani_Mahal/Paarengum/Paarengum.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Live_at_Vani_Mahal/Paarengum/Paarengum.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Live_at_Vani_Mahal/Paarengum/Paarengum.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Live_at_Vani_Mahal/Paarengum/Paarengum.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Live_at_Vani_Mahal/Paarengum/Paarengum.pitchSilIntrpPP,79066,63076,15990,351.39648600000004,4.528648976982887e-06,627.0285425066776,308.26088756537257,295.3688354000001,91.09178239272327,0.7977638934561,147.93911195601135,True,True,True,True
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06,Vanajakshi_-_Varnam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Vanajakshi_-_Varnam/Vanajakshi_-_Varnam.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Vanajakshi_-_Varnam/Vanajakshi_-_Varnam.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Vanajakshi_-_Varnam/Vanajakshi_-_Varnam.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Vanajakshi_-_Varnam/Vanajakshi_-_Varnam.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Vanajakshi_-_Varnam/Vanajakshi_-_Varnam.pitchSilIntrpPP,126439,105333,21106,561.9410472000001,3.3883241015520765e-06,703.208127665587,276.54065958532067,271.73903734066664,81.00348819713622,0.8330736560713071,146.66285482437692,True,True,True,True
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06,Sundari_Nee_Divya,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Sundari_Nee_Divya/Sundari_Nee_Divya.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Sundari_Nee_Divya/Sundari_Nee_Divya.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Sundari_Nee_Divya/Sundari_Nee_Divya.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Sundari_Nee_Divya/Sundari_Nee_Divya.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Sundari_Nee_Divya/Sundari_Nee_Divya.pitchSilIntrpPP,339706,247926,91780,1509.784902,3.7039162912575325e-06,813.6779099712415,231.70282146697065,213.25153852267826,91.44627328191869,0.729825201792138,129.60938561933136,True,True,True,True
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06,Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba.pitchSilIntrpPP,749701,563939,185762,3331.96668,2.6885811210198197e-06,1216.1053467000004,338.1384938601167,295.9988044900612,160.98250006495894,0.7522185511290501,150.52504217516127,True,True,True,True
Carnatic,Kalyāṇi,bf4662d4-25c3-4cad-9249-4de2dc513c06,19b4b0aa-a8fd-43d1-be38-4119abf7f8ca,RagaDataset/Carnatic/audio/bf4662d4-25c3-4cad-9249-4de2dc513c06/Vijay_Siva/Madrasil_Margazhi_2006/Abhayamba/Abhayamba,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06,Vanajakshiro,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Amrutha_Venkatesh/December_Season_2009/Vanajakshiro/Vanajakshiro.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Amrutha_Venkatesh/December_Season_2009/Vanajakshiro/Vanajakshiro.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Amrutha_Venkatesh/December_Season_2009/Vanajakshiro/Vanajakshiro.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Amrutha_Venkatesh/December_Season_2009/Vanajakshiro/Vanajakshiro.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/bf4662d4-25c3-4cad-9249-4de2dc513c06/Amrutha_Venkatesh/December_Season_2009/Vanajakshiro/Vanajakshiro.pitchSilIntrpPP,98709,81822,16887,438.69783520000004,4.267035669600253e-06,644.5127641480179,331.483170080828,327.86792674946037,69.88571428167394,0.8289213749506124,195.8845379694649,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Aravinda_Pada_Malar,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Kunnakkudi_M_Balamuralikrishna/December_Season_2009/Aravinda_Pada_Malar/Aravinda_Pada_Malar.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Kunnakkudi_M_Balamuralikrishna/December_Season_2009/Aravinda_Pada_Malar/Aravinda_Pada_Malar.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Kunnakkudi_M_Balamuralikrishna/December_Season_2009/Aravinda_Pada_Malar/Aravinda_Pada_Malar.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Kunnakkudi_M_Balamuralikrishna/December_Season_2009/Aravinda_Pada_Malar/Aravinda_Pada_Malar.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Kunnakkudi_M_Balamuralikrishna/December_Season_2009/Aravinda_Pada_Malar/Aravinda_Pada_Malar.pitchSilIntrpPP,64737,52559,12178,287.7126784,2.8538487342155196e-06,444.3326481367597,213.84985995992247,208.57366159818545,54.623767156650686,0.8118850116625732,140.03979520068071,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Jagadoddharan,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/M_S__Subbulakshmi/M_S__Subbulakshmi_concert_at_Chicago_1977/Jagadoddharan/Jagadoddharan.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/M_S__Subbulakshmi/M_S__Subbulakshmi_concert_at_Chicago_1977/Jagadoddharan/Jagadoddharan.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/M_S__Subbulakshmi/M_S__Subbulakshmi_concert_at_Chicago_1977/Jagadoddharan/Jagadoddharan.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/M_S__Subbulakshmi/M_S__Subbulakshmi_concert_at_Chicago_1977/Jagadoddharan/Jagadoddharan.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/M_S__Subbulakshmi/M_S__Subbulakshmi_concert_at_Chicago_1977/Jagadoddharan/Jagadoddharan.pitchSilIntrpPP,82810,64092,18718,368.0363196,4.634941012055084e-06,1082.131450925292,373.63422765351817,382.64024987021975,117.81967056196895,0.7739644970414201,192.9646870883221,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Jagadodharana,"/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.pitch","/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.pitchSilIntrpPP","/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.tonic","/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.tonicFine","/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.pitchSilIntrpPP",57137,49643,7494,253.9352384,3.2427947362095535e-06,702.441724020765,238.63859630245528,219.1124908352446,70.97464986704709,0.8688415562595166,131.87491745189556,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Brindavana_Dolagaaduva,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Amritha_Murali/December_Season_2011/Brindavana_Dolagaaduva/Brindavana_Dolagaaduva.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Amritha_Murali/December_Season_2011/Brindavana_Dolagaaduva/Brindavana_Dolagaaduva.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Amritha_Murali/December_Season_2011/Brindavana_Dolagaaduva/Brindavana_Dolagaaduva.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Amritha_Murali/December_Season_2011/Brindavana_Dolagaaduva/Brindavana_Dolagaaduva.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Amritha_Murali/December_Season_2011/Brindavana_Dolagaaduva/Brindavana_Dolagaaduva.pitchSilIntrpPP,94812,75298,19514,421.3780084,2.8419936692677207e-06,779.5758083526239,312.98947546450654,293.3559177230358,86.27431259888299,0.7941821710332025,195.7714232954015,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Kalilo_Hari_Smrana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Kalilo_Hari_Smrana/Kalilo_Hari_Smrana.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Kalilo_Hari_Smrana/Kalilo_Hari_Smrana.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Kalilo_Hari_Smrana/Kalilo_Hari_Smrana.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Kalilo_Hari_Smrana/Kalilo_Hari_Smrana.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sanjay_Subrahmanyan/Sanjay_at_Sastri_Hall/Kalilo_Hari_Smrana/Kalilo_Hari_Smrana.pitchSilIntrpPP,38294,30116,8178,170.1894092,4.048736752383301e-06,708.1321362652628,295.490225148693,289.1788097767627,80.26375009170488,0.7864417402204,145.22973376060577,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Kartikeyanai_Kannara,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2009/Kartikeyanai_Kannara/Kartikeyanai_Kannara.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2009/Kartikeyanai_Kannara/Kartikeyanai_Kannara.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2009/Kartikeyanai_Kannara/Kartikeyanai_Kannara.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2009/Kartikeyanai_Kannara/Kartikeyanai_Kannara.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2009/Kartikeyanai_Kannara/Kartikeyanai_Kannara.pitchSilIntrpPP,70309,58148,12161,312.4768752,3.9042773974991244e-06,538.5906981999999,260.40957786766324,274.4078843753093,63.84872404777309,0.8270349457395213,146.74759443445984,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Kanaka_Sabhaiyai,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2006/Kanaka_Sabhaiyai/Kanaka_Sabhaiyai.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2006/Kanaka_Sabhaiyai/Kanaka_Sabhaiyai.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2006/Kanaka_Sabhaiyai/Kanaka_Sabhaiyai.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2006/Kanaka_Sabhaiyai/Kanaka_Sabhaiyai.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2006/Kanaka_Sabhaiyai/Kanaka_Sabhaiyai.pitchSilIntrpPP,52118,44196,7922,231.6287948,3.045758457902779e-06,419.62788115716086,225.2920752671233,217.81546760027828,59.65848610294729,0.8479987720173453,147.4272815111649,True,True,True,True
Carnatic,Kāpi,09c179f3-8b19-4792-a852-e9fa0090e409,3f0ea455-7e47-48c6-942a-9dd60d36e04b,RagaDataset/Carnatic/audio/09c179f3-8b19-4792-a852-e9fa0090e409/Gayathri_Venkataraghavan/December_Season_2010/Jagadodharana/Jagadodharana,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409,Jo_Achyuta_Nanda,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.pitchSilIntrpPP,103875,81397,22478,461.6576056,3.3660949228609385e-06,450.2900391,202.48002608382922,183.65629264920926,56.934978619239324,0.7836052948255114,147.2570651767108,True,True,True,True
