raga_id,file,filename,extension,size_bytes,category
d9c603fa-875f-4b84-b851-c6a345427898,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/d9c603fa-875f-4b84-b851-c6a345427898/Anol_Chatterjee/Raag_Abhogi___Megh/Raag_Abhogi_e40375a2-01d2-4137-823a-3e62503baf98.pitch,Raag_Abhogi_e40375a2-01d2-4137-823a-3e62503baf98.pitch,.pitch,10136338,pitch
d9c603fa-875f-4b84-b851-c6a345427898,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/d9c603fa-875f-4b84-b851-c6a345427898/Jagdish_Prasad/Laaj_Rakho_Mori/Raga_Abhogee_Dulahan_Raj_Dulare_-_Vilambit_Ek_Taal_41e85340-5071-4cdf-a988-6e0aabed3dd6.pitch,Raga_Abhogee_Dulahan_Raj_Dulare_-_Vilambit_Ek_Taal_41e85340-5071-4cdf-a988-6e0aabed3dd6.pitch,.pitch,9359699,pitch
d9c603fa-875f-4b84-b851-c6a345427898,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/d9c603fa-875f-4b84-b851-c6a345427898/Jagdish_Prasad/Laaj_Rakho_Mori/Raga_Abhogee_Dulahan_Raj_Dulare_-_Vilambit_Ek_Taal_41e85340-5071-4cdf-a988-6e0aabed3dd6.pitchSilIntrpPP,Raga_Abhogee_Dulahan_Raj_Dulare_-_Vilambit_Ek_Taal_41e85340-5071-4cdf-a988-6e0aabed3dd6.pitchSilIntrpPP,.pitchsilintrppp,19798300,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Rashid_Khan/Evergreen/Raga_Bilaskhani_Todi_a655cf94-bb5f-4971-897a-9c20cdab828b.pitch,Raga_Bilaskhani_Todi_a655cf94-bb5f-4971-897a-9c20cdab828b.pitch,.pitch,4594410,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Rashid_Khan/Evergreen/Raga_Bilaskhani_Todi_a655cf94-bb5f-4971-897a-9c20cdab828b.pitchSilIntrpPP,Raga_Bilaskhani_Todi_a655cf94-bb5f-4971-897a-9c20cdab828b.pitchSilIntrpPP,.pitchsilintrppp,9866150,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Shruti_Sadolikar/Khayal/Raga_-_Bilaskhani_Todi_cdd148c7-07e4-46c9-88d9-fbbfcea2edf5.pitchSilIntrpPP,Raga_-_Bilaskhani_Todi_cdd148c7-07e4-46c9-88d9-fbbfcea2edf5.pitchSilIntrpPP,.pitchsilintrppp,18870650,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Shruti_Sadolikar/Khayal/Raga_-_Bilaskhani_Todi_cdd148c7-07e4-46c9-88d9-fbbfcea2edf5.pitch,Raga_-_Bilaskhani_Todi_cdd148c7-07e4-46c9-88d9-fbbfcea2edf5.pitch,.pitch,8983840,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Girija_Devi/Masterworks_from_the_NCPA_Archives/Khyal_in_Raga_Bilaskhani_(Teental)_c6e488e4-daa6-401d-a3db-cfe3f0ae63d6.pitchSilIntrpPP,Khyal_in_Raga_Bilaskhani_(Teental)_c6e488e4-daa6-401d-a3db-cfe3f0ae63d6.pitchSilIntrpPP,.pitchsilintrppp,20405450,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Girija_Devi/Masterworks_from_the_NCPA_Archives/Khyal_in_Raga_Bilaskhani_(Teental)_c6e488e4-daa6-401d-a3db-cfe3f0ae63d6.pitch,Khyal_in_Raga_Bilaskhani_(Teental)_c6e488e4-daa6-401d-a3db-cfe3f0ae63d6.pitch,.pitch,9876090,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Ajoy_Chakrabarty/The_Genius_Of_Pt__Ajoy_Chakraborty/Raga_Bilaskhani_Todi_d7510269-b26c-4735-a491-245f3c732a58.pitch,Raga_Bilaskhani_Todi_d7510269-b26c-4735-a491-245f3c732a58.pitch,.pitch,8458304,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Ajoy_Chakrabarty/The_Genius_Of_Pt__Ajoy_Chakraborty/Raga_Bilaskhani_Todi_d7510269-b26c-4735-a491-245f3c732a58.pitchSilIntrpPP,Raga_Bilaskhani_Todi_d7510269-b26c-4735-a491-245f3c732a58.pitchSilIntrpPP,.pitchsilintrppp,17890150,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Ajoy_Chakrabarty/Geetinandan___Part-3/Bilaskhani_Todi_3124479b-5118-4cf3-823f-8fefad45e586.pitchSilIntrpPP,Bilaskhani_Todi_3124479b-5118-4cf3-823f-8fefad45e586.pitchSilIntrpPP,.pitchsilintrppp,9604600,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Ajoy_Chakrabarty/Geetinandan___Part-3/Bilaskhani_Todi_3124479b-5118-4cf3-823f-8fefad45e586.pitch,Bilaskhani_Todi_3124479b-5118-4cf3-823f-8fefad45e586.pitch,.pitch,4503449,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Jasraj/Legends__Sangeet_Martand_Pandit_Jasraj_(Vol__1)/Raga_-_Bilaskhani_Todi_e23eb921-de6e-452b-bc2f-7fbd0772c4fd.pitchSilIntrpPP,Raga_-_Bilaskhani_Todi_e23eb921-de6e-452b-bc2f-7fbd0772c4fd.pitchSilIntrpPP,.pitchsilintrppp,14651050,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Jasraj/Legends__Sangeet_Martand_Pandit_Jasraj_(Vol__1)/Raga_-_Bilaskhani_Todi_e23eb921-de6e-452b-bc2f-7fbd0772c4fd.pitch,Raga_-_Bilaskhani_Todi_e23eb921-de6e-452b-bc2f-7fbd0772c4fd.pitch,.pitch,6930761,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Kaushiki_Chakrabarty/Manomay/Raga_Bilaskhani_Todi_-_Vilambit__Drut_Khayal_b20456b8-7abc-4158-bb53-5ea8d80e5999.pitch,Raga_Bilaskhani_Todi_-_Vilambit__Drut_Khayal_b20456b8-7abc-4158-bb53-5ea8d80e5999.pitch,.pitch,14002749,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Kaushiki_Chakrabarty/Manomay/Raga_Bilaskhani_Todi_-_Vilambit__Drut_Khayal_b20456b8-7abc-4158-bb53-5ea8d80e5999.pitchSilIntrpPP,Raga_Bilaskhani_Todi_-_Vilambit__Drut_Khayal_b20456b8-7abc-4158-bb53-5ea8d80e5999.pitchSilIntrpPP,.pitchsilintrppp,29046650,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/Raga_Bilaskhani_Todi_Bairagi_Roop_7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8.pitch,Raga_Bilaskhani_Todi_Bairagi_Roop_7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8.pitch,.pitch,7217993,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/Raga_Bilaskhani_Todi_Bairagi_Roop_7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8.pitchSilIntrpPP,Raga_Bilaskhani_Todi_Bairagi_Roop_7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8.pitchSilIntrpPP,.pitchsilintrppp,15263200,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Basavraj_Rajaguru/The_Genius_Of_Basavraj_Rajguru/Raga_Bilashkani_Todi_182dd9f9-d3b7-4ebc-9d18-9e0544c6e8cc.pitchSilIntrpPP,Raga_Bilashkani_Todi_182dd9f9-d3b7-4ebc-9d18-9e0544c6e8cc.pitchSilIntrpPP,.pitchsilintrppp,13906050,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Basavraj_Rajaguru/The_Genius_Of_Basavraj_Rajguru/Raga_Bilashkani_Todi_182dd9f9-d3b7-4ebc-9d18-9e0544c6e8cc.pitch,Raga_Bilashkani_Todi_182dd9f9-d3b7-4ebc-9d18-9e0544c6e8cc.pitch,.pitch,6575391,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Satyasheel_Deshpande/Kahen/Balam_Mori_Chando_Kalaiya_62ccf764-ddbd-49d4-a05a-cda03f4192a6.pitch,Balam_Mori_Chando_Kalaiya_62ccf764-ddbd-49d4-a05a-cda03f4192a6.pitch,.pitch,1744748,pitch
dd59147d-8775-44ff-a36b-0d9f15b31319,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/dd59147d-8775-44ff-a36b-0d9f15b31319/Satyasheel_Deshpande/Kahen/Balam_Mori_Chando_Kalaiya_62ccf764-ddbd-49d4-a05a-cda03f4192a6.pitchSilIntrpPP,Balam_Mori_Chando_Kalaiya_62ccf764-ddbd-49d4-a05a-cda03f4192a6.pitchSilIntrpPP,.pitchsilintrppp,3743800,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Tirwat_-_Bhopali_64a44651-dab9-4ee1-a49e-dcca4cf67c53.pitch,Tirwat_-_Bhopali_64a44651-dab9-4ee1-a49e-dcca4cf67c53.pitch,.pitch,2355883,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Tirwat_-_Bhopali_64a44651-dab9-4ee1-a49e-dcca4cf67c53.pitchSilIntrpPP,Tirwat_-_Bhopali_64a44651-dab9-4ee1-a49e-dcca4cf67c53.pitchSilIntrpPP,.pitchsilintrppp,5073600,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Bade_Ghulam_Ali_Khan/The_Great_Heritage__Ustad_Bade_Ghulam_Ali_Khan/Raga_Bhoopali_dd42bbc9-4ec1-4881-81df-8b6813d460cf.pitch,Raga_Bhoopali_dd42bbc9-4ec1-4881-81df-8b6813d460cf.pitch,.pitch,7642073,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Bade_Ghulam_Ali_Khan/The_Great_Heritage__Ustad_Bade_Ghulam_Ali_Khan/Raga_Bhoopali_dd42bbc9-4ec1-4881-81df-8b6813d460cf.pitchSilIntrpPP,Raga_Bhoopali_dd42bbc9-4ec1-4881-81df-8b6813d460cf.pitchSilIntrpPP,.pitchsilintrppp,16199500,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Rashid_Khan/Masterworks/Raga_Bhoopali_77c887ad-de19-45b8-b83f-37446eae378d.pitchSilIntrpPP,Raga_Bhoopali_77c887ad-de19-45b8-b83f-37446eae378d.pitchSilIntrpPP,.pitchsilintrppp,15098900,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Rashid_Khan/Masterworks/Raga_Bhoopali_77c887ad-de19-45b8-b83f-37446eae378d.pitch,Raga_Bhoopali_77c887ad-de19-45b8-b83f-37446eae378d.pitch,.pitch,7115169,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Omkar_Dadarkar/Raag_Bhoopali___Gavti/Raag_Bhoopali_bfefde58-4eb2-49b0-9c63-7e4ce1070e61.pitch,Raag_Bhoopali_bfefde58-4eb2-49b0-9c63-7e4ce1070e61.pitch,.pitch,18225892,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Omkar_Dadarkar/Raag_Bhoopali___Gavti/Raag_Bhoopali_bfefde58-4eb2-49b0-9c63-7e4ce1070e61.pitchSilIntrpPP,Raag_Bhoopali_bfefde58-4eb2-49b0-9c63-7e4ce1070e61.pitchSilIntrpPP,.pitchsilintrppp,37649600,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__New_Delhi_1992/Bhopali_-_vilambit_teentaal_-_Pratham_Sur_Saadhe_809196fd-2e16-435e-9d18-6c6132da0797.pitchSilIntrpPP,Bhopali_-_vilambit_teentaal_-_Pratham_Sur_Saadhe_809196fd-2e16-435e-9d18-6c6132da0797.pitchSilIntrpPP,.pitchsilintrppp,14563750,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__New_Delhi_1992/Bhopali_-_drut_teentaal_-_Tarana_157f546c-90c8-4b3b-a72c-42fa5b0dd820.pitch,Bhopali_-_drut_teentaal_-_Tarana_157f546c-90c8-4b3b-a72c-42fa5b0dd820.pitch,.pitch,2655675,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__New_Delhi_1992/Bhopali_-_drut_teentaal_-_Tarana_157f546c-90c8-4b3b-a72c-42fa5b0dd820.pitchSilIntrpPP,Bhopali_-_drut_teentaal_-_Tarana_157f546c-90c8-4b3b-a72c-42fa5b0dd820.pitchSilIntrpPP,.pitchsilintrppp,5698150,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__New_Delhi_1992/Bhopali_-_vilambit_teentaal_-_Pratham_Sur_Saadhe_809196fd-2e16-435e-9d18-6c6132da0797.pitch,Bhopali_-_vilambit_teentaal_-_Pratham_Sur_Saadhe_809196fd-2e16-435e-9d18-6c6132da0797.pitch,.pitch,6928710,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__Nehru_Center_Bombay/Raga_Bhoop_Vilambit_Teentaal_a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0.pitchSilIntrpPP,Raga_Bhoop_Vilambit_Teentaal_a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0.pitchSilIntrpPP,.pitchsilintrppp,20036950,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__Nehru_Center_Bombay/Raga_Bhoop_-_Drut_Teentaal_8cee9d53-b105-45bc-bd1d-4a608d59b2fd.pitchSilIntrpPP,Raga_Bhoop_-_Drut_Teentaal_8cee9d53-b105-45bc-bd1d-4a608d59b2fd.pitchSilIntrpPP,.pitchsilintrppp,3454600,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__Nehru_Center_Bombay/Raga_Bhoop_-_Drut_Teentaal_8cee9d53-b105-45bc-bd1d-4a608d59b2fd.pitch,Raga_Bhoop_-_Drut_Teentaal_8cee9d53-b105-45bc-bd1d-4a608d59b2fd.pitch,.pitch,1599494,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert__Nehru_Center_Bombay/Raga_Bhoop_Vilambit_Teentaal_a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0.pitch,Raga_Bhoop_Vilambit_Teentaal_a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0.pitch,.pitch,9568579,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/D_V_Paluskar/Echoes_of_a_Golden_Voice/Raga_Bhoop_82b207d0-a974-4c45-bf48-79bda319c985.pitch,Raga_Bhoop_82b207d0-a974-4c45-bf48-79bda319c985.pitch,.pitch,9073033,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/D_V_Paluskar/Echoes_of_a_Golden_Voice/Raga_Bhoop_82b207d0-a974-4c45-bf48-79bda319c985.pitchSilIntrpPP,Raga_Bhoop_82b207d0-a974-4c45-bf48-79bda319c985.pitchSilIntrpPP,.pitchsilintrppp,19028650,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kumar_Gandharva/Pt__Kumar_Gandharva-Vocal/Ni_Mori_Ka_833a49b0-cb9e-41e5-b341-ab718e03b97c.pitchSilIntrpPP,Ni_Mori_Ka_833a49b0-cb9e-41e5-b341-ab718e03b97c.pitchSilIntrpPP,.pitchsilintrppp,4467000,pitch
e771a74d-545d-41d5-816b-43403a818b0c,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/e771a74d-545d-41d5-816b-43403a818b0c/Kumar_Gandharva/Pt__Kumar_Gandharva-Vocal/Ni_Mori_Ka_833a49b0-cb9e-41e5-b341-ab718e03b97c.pitch,Ni_Mori_Ka_833a49b0-cb9e-41e5-b341-ab718e03b97c.pitch,.pitch,2065370,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Rashid_Khan/Masterworks/Raga_Basant_Piya_Sang_Kheloon_3d6dc834-550d-4eb5-87f9-6e57747f3cb1.pitchSilIntrpPP,Raga_Basant_Piya_Sang_Kheloon_3d6dc834-550d-4eb5-87f9-6e57747f3cb1.pitchSilIntrpPP,.pitchsilintrppp,4989050,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Rashid_Khan/Masterworks/Raga_Basant_Piya_Sang_Kheloon_3d6dc834-550d-4eb5-87f9-6e57747f3cb1.pitch,Raga_Basant_Piya_Sang_Kheloon_3d6dc834-550d-4eb5-87f9-6e57747f3cb1.pitch,.pitch,2324054,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Bhimsen_Joshi/Classical_Wonders_Of_India/Raga_Basant_5b640af5-26f6-4a02-81e5-d28cd01e9149.pitchSilIntrpPP,Raga_Basant_5b640af5-26f6-4a02-81e5-d28cd01e9149.pitchSilIntrpPP,.pitchsilintrppp,12488400,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Bhimsen_Joshi/Classical_Wonders_Of_India/Raga_Basant_5b640af5-26f6-4a02-81e5-d28cd01e9149.pitch,Raga_Basant_5b640af5-26f6-4a02-81e5-d28cd01e9149.pitch,.pitch,5845773,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/C_R_Vyas/Legends_Forever/Raga_Vasant_-_Khyal_d9a79389-f4b4-4d66-920c-494525b3417e.pitchSilIntrpPP,Raga_Vasant_-_Khyal_d9a79389-f4b4-4d66-920c-494525b3417e.pitchSilIntrpPP,.pitchsilintrppp,12896000,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/C_R_Vyas/Legends_Forever/Raga_Vasant_-_Khyal_d9a79389-f4b4-4d66-920c-494525b3417e.pitch,Raga_Vasant_-_Khyal_d9a79389-f4b4-4d66-920c-494525b3417e.pitch,.pitch,6048637,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Gauri_Pathare/Malhar/Raga_Basant_c853d66a-7f61-42ef-8373-94798bde90a6.pitchSilIntrpPP,Raga_Basant_c853d66a-7f61-42ef-8373-94798bde90a6.pitchSilIntrpPP,.pitchsilintrppp,10087150,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Gauri_Pathare/Malhar/Raga_Basant_c853d66a-7f61-42ef-8373-94798bde90a6.pitch,Raga_Basant_c853d66a-7f61-42ef-8373-94798bde90a6.pitch,.pitch,4714384,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Jasraj/Mewati_Gharana/Raga_Basant_Khyal_bb6a5ac4-9e42-49b2-bec4-58e1aff53230.pitchSilIntrpPP,Raga_Basant_Khyal_bb6a5ac4-9e42-49b2-bec4-58e1aff53230.pitchSilIntrpPP,.pitchsilintrppp,19449600,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Jasraj/Mewati_Gharana/Raga_Basant_Khyal_bb6a5ac4-9e42-49b2-bec4-58e1aff53230.pitch,Raga_Basant_Khyal_bb6a5ac4-9e42-49b2-bec4-58e1aff53230.pitch,.pitch,9242149,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Aslam_Hussain_Khan/Vocal/Mora_Saajan_Chhabila_Ree_dbfa7e22-4432-4db5-8ec6-8482b97bcea9.pitchSilIntrpPP,Mora_Saajan_Chhabila_Ree_dbfa7e22-4432-4db5-8ec6-8482b97bcea9.pitchSilIntrpPP,.pitchsilintrppp,7435750,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Aslam_Hussain_Khan/Vocal/Mora_Saajan_Chhabila_Ree_dbfa7e22-4432-4db5-8ec6-8482b97bcea9.pitch,Mora_Saajan_Chhabila_Ree_dbfa7e22-4432-4db5-8ec6-8482b97bcea9.pitch,.pitch,3472704,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Prabha_Atre/Niranjani/Raga_Basant_-_Drut_Ektaal_9ff5e2dd-7c77-492d-9aa1-09508fe595b9.pitchSilIntrpPP,Raga_Basant_-_Drut_Ektaal_9ff5e2dd-7c77-492d-9aa1-09508fe595b9.pitchSilIntrpPP,.pitchsilintrppp,13938400,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Prabha_Atre/Niranjani/Raga_Basant_-_Drut_Ektaal_9ff5e2dd-7c77-492d-9aa1-09508fe595b9.pitch,Raga_Basant_-_Drut_Ektaal_9ff5e2dd-7c77-492d-9aa1-09508fe595b9.pitch,.pitch,6627806,pitch
ecd04ceb-b46c-47fc-9045-84ac9160e527,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Hindustani/features/ecd04ceb-b46c-47fc-9045-84ac9160e527/Veena_Sahasrabuddhe/Bandish_Vol-1/Madhukar_Aaj_Basant_88b004be-6280-402b-a178-07efd6285326.pitch,Madhukar_Aaj_Basant_88b004be-6280-402b-a178-07efd6285326.pitch,.pitch,2733183,pitch
