tradition,path,mbid,raga_id,raga,filename,extension
Carnatic,939a7796-21bf-47ae-92c2-b2e4fb7a715d,939a7796-21bf-47ae-92c2-b2e4fb7a715d,5ce23030-f71d-4f5d-9d76-f91c2c182392,Dhanyāsi,939a7796-21bf-47ae-92c2-b2e4fb7a715d,
Carnatic,4434f3a0-f11a-4027-95c8-cdefb92237cf,4434f3a0-f11a-4027-95c8-cdefb92237cf,9cedca68-4a9d-4170-bec3-0d1db1ff730e,Māyāmāḷavagauḷa,4434f3a0-f11a-4027-95c8-cdefb92237cf,
Carnatic,1587bdd5-60b6-481e-9a30-60525607850f,1587bdd5-60b6-481e-9a30-60525607850f,9cedca68-4a9d-4170-bec3-0d1db1ff730e,Māyāmāḷavagauḷa,1587bdd5-60b6-481e-9a30-60525607850f,
Carnatic,f4d9c392-8347-4679-b6bf-1955dae5e2d4,f4d9c392-8347-4679-b6bf-1955dae5e2d4,993d6cf6-dc89-4d23-9a9f-8eeed1524872,Sahānā,f4d9c392-8347-4679-b6bf-1955dae5e2d4,
Carnatic,871f3954-7bfd-4257-9bb1-c0688bfad6bf,871f3954-7bfd-4257-9bb1-c0688bfad6bf,b08475a2-1049-433a-be8f-105bf14718fb,Harikāmbhōji,871f3954-7bfd-4257-9bb1-c0688bfad6bf,
Carnatic,851295a3-6f00-47e5-b99f-28523e02acfa,851295a3-6f00-47e5-b99f-28523e02acfa,85ccf631-4cdf-4f6c-a841-0edfcf4255d1,Kāmavardani,851295a3-6f00-47e5-b99f-28523e02acfa,
Carnatic,7683b392-1b5b-4c4e-bdfc-683c22e0898f,7683b392-1b5b-4c4e-bdfc-683c22e0898f,4ce0b18d-f4df-41cf-9b40-9166199506b4,Rītigauḷa,7683b392-1b5b-4c4e-bdfc-683c22e0898f,
Carnatic,ff71cc92-c19d-4788-9754-709cdbceb1c8,ff71cc92-c19d-4788-9754-709cdbceb1c8,39821826-3327-41d7-9cd5-e22fe7b08360,Mōhanaṁ,ff71cc92-c19d-4788-9754-709cdbceb1c8,
Carnatic,a6ed61c4-e82d-4191-8181-b3997cb4e137,a6ed61c4-e82d-4191-8181-b3997cb4e137,db085e26-665d-4f4c-a2a5-95251c22b69e,Pūrvīkaḷyāṇi,a6ed61c4-e82d-4191-8181-b3997cb4e137,
Carnatic,9b96cd00-2e25-4adb-a1b3-40d8f4a88068,9b96cd00-2e25-4adb-a1b3-40d8f4a88068,98d46d9e-5100-4f24-bcd4-d0f95966c7cb,Sindhubhairavi,9b96cd00-2e25-4adb-a1b3-40d8f4a88068,
Carnatic,2090d3b6-e738-43bd-ba59-0e3836e6226f,2090d3b6-e738-43bd-ba59-0e3836e6226f,4ce0b18d-f4df-41cf-9b40-9166199506b4,Rītigauḷa,2090d3b6-e738-43bd-ba59-0e3836e6226f,
Carnatic,5af96daf-cca1-412d-bcac-7014f6629ef5,5af96daf-cca1-412d-bcac-7014f6629ef5,defad4cc-48aa-4372-a31a-c43624930713,Dēvagāndhāri,5af96daf-cca1-412d-bcac-7014f6629ef5,
Carnatic,f769247c-e0c7-4078-8c5a-6741d12d06dd,f769247c-e0c7-4078-8c5a-6741d12d06dd,09c179f3-8b19-4792-a852-e9fa0090e409,Kāpi,f769247c-e0c7-4078-8c5a-6741d12d06dd,
Carnatic,9c8810e5-178a-46df-a619-a89a547c53dd,9c8810e5-178a-46df-a619-a89a547c53dd,bf4662d4-25c3-4cad-9249-4de2dc513c06,Kalyāṇi,9c8810e5-178a-46df-a619-a89a547c53dd,
Carnatic,07f75444-5832-468e-b317-876bc290ff03,07f75444-5832-468e-b317-876bc290ff03,978f4c3c-6a12-43fd-8427-c414ee17b252,Mukhāri,07f75444-5832-468e-b317-876bc290ff03,
Carnatic,4fb8af33-df20-48dc-ad21-0eeb7eb47c91,4fb8af33-df20-48dc-ad21-0eeb7eb47c91,85ccf631-4cdf-4f6c-a841-0edfcf4255d1,Kāmavardani,4fb8af33-df20-48dc-ad21-0eeb7eb47c91,
Carnatic,65e824a1-9527-44e5-b272-486525b3061b,65e824a1-9527-44e5-b272-486525b3061b,4ce0b18d-f4df-41cf-9b40-9166199506b4,Rītigauḷa,65e824a1-9527-44e5-b272-486525b3061b,
Carnatic,4a527c12-a289-4455-adae-7763b8c06f60,4a527c12-a289-4455-adae-7763b8c06f60,defad4cc-48aa-4372-a31a-c43624930713,Dēvagāndhāri,4a527c12-a289-4455-adae-7763b8c06f60,
Carnatic,f42aa3c4-3614-411e-9a10-f38cd33f3f11,f42aa3c4-3614-411e-9a10-f38cd33f3f11,bdd80890-44f1-4a93-8d93-06a418781f97,Śrī,f42aa3c4-3614-411e-9a10-f38cd33f3f11,
Carnatic,afd1f1c8-ecf2-46aa-ac68-09e92d10f071,afd1f1c8-ecf2-46aa-ac68-09e92d10f071,e8a0bf54-13c6-4a09-922a-bfc744ddf38a,Varāḷi,afd1f1c8-ecf2-46aa-ac68-09e92d10f071,
Carnatic,8ea50416-583b-4a7f-891c-dc21b1a3c2c9,8ea50416-583b-4a7f-891c-dc21b1a3c2c9,123b09bd-9901-4e64-a65a-10b02c9e0597,Bhairavi,8ea50416-583b-4a7f-891c-dc21b1a3c2c9,
Carnatic,4e423cf6-61e5-4ab7-94cf-91442aff9aee,4e423cf6-61e5-4ab7-94cf-91442aff9aee,e5c4d94a-b34a-42ef-acd7-f235612350e4,Gauḷa,4e423cf6-61e5-4ab7-94cf-91442aff9aee,
Carnatic,829df365-78bc-4157-9346-5a3b39bf12a5,829df365-78bc-4157-9346-5a3b39bf12a5,9cedca68-4a9d-4170-bec3-0d1db1ff730e,Māyāmāḷavagauḷa,829df365-78bc-4157-9346-5a3b39bf12a5,
Carnatic,d9542546-7944-42f2-9c26-4d648cc25d80,d9542546-7944-42f2-9c26-4d648cc25d80,e18fcaa7-1f9c-4f09-b627-0687481f4ec7,Ānandabhairavi,d9542546-7944-42f2-9c26-4d648cc25d80,
Carnatic,cb4a75f3-0005-4311-bd4c-2fa97da53bf3,cb4a75f3-0005-4311-bd4c-2fa97da53bf3,0277eae5-3411-4b22-9fa8-1b347e7528d1,Ṣanmukhapriya,cb4a75f3-0005-4311-bd4c-2fa97da53bf3,
Carnatic,e8027bb2-7550-4da5-afed-e40e353d497b,e8027bb2-7550-4da5-afed-e40e353d497b,9ebeb536-30a7-403f-8042-f7c1445c4b87,Nāṭa,e8027bb2-7550-4da5-afed-e40e353d497b,
Carnatic,2cdd41f6-4433-4341-ac7f-132937989bf9,2cdd41f6-4433-4341-ac7f-132937989bf9,42dd0ccb-f92a-4622-ae5d-a3be571b4939,Śrīranjani,2cdd41f6-4433-4341-ac7f-132937989bf9,
Carnatic,b87b9d73-ecb0-405a-a921-5e50e14608fa,b87b9d73-ecb0-405a-a921-5e50e14608fa,c6b5f8d9-ebb4-46af-a020-6646fce2c77d,Sāma,b87b9d73-ecb0-405a-a921-5e50e14608fa,
Carnatic,9066abf7-10c4-4b8b-8527-354ffe82e0c9,9066abf7-10c4-4b8b-8527-354ffe82e0c9,2165542c-45da-4301-af82-c2e7ddbe4768,Bilahari,9066abf7-10c4-4b8b-8527-354ffe82e0c9,
Carnatic,ee2284fb-8524-4956-8dfd-0e25d67d7081,ee2284fb-8524-4956-8dfd-0e25d67d7081,5ce23030-f71d-4f5d-9d76-f91c2c182392,Dhanyāsi,ee2284fb-8524-4956-8dfd-0e25d67d7081,
Carnatic,18f47952-597e-425d-b048-9c5e2490e589,18f47952-597e-425d-b048-9c5e2490e589,2165542c-45da-4301-af82-c2e7ddbe4768,Bilahari,18f47952-597e-425d-b048-9c5e2490e589,
Carnatic,51e39d29-8dc6-4623-910e-40baba083c96,51e39d29-8dc6-4623-910e-40baba083c96,aa5f376f-06cd-4a69-9cc9-b1077104e0b0,Bēgaḍa,51e39d29-8dc6-4623-910e-40baba083c96,
Carnatic,958dbe4f-d910-425b-91de-3125f08a0a6c,958dbe4f-d910-425b-91de-3125f08a0a6c,f0866e71-33b2-47db-ab75-0808c41f2401,Kāṁbhōji,958dbe4f-d910-425b-91de-3125f08a0a6c,
Carnatic,ab83b92e-f38d-41e1-92ed-dbd6fbe4365f,ab83b92e-f38d-41e1-92ed-dbd6fbe4365f,db085e26-665d-4f4c-a2a5-95251c22b69e,Pūrvīkaḷyāṇi,ab83b92e-f38d-41e1-92ed-dbd6fbe4365f,
Carnatic,e554f08b-8af2-4336-a107-32e8b8d2c591,e554f08b-8af2-4336-a107-32e8b8d2c591,defad4cc-48aa-4372-a31a-c43624930713,Dēvagāndhāri,e554f08b-8af2-4336-a107-32e8b8d2c591,
Carnatic,be745323-9c2a-4a99-ba63-db1fe9da75a3,be745323-9c2a-4a99-ba63-db1fe9da75a3,18b1acb9-dff6-47ec-873a-b2086c8d268d,Madhyamāvati,be745323-9c2a-4a99-ba63-db1fe9da75a3,
Carnatic,32d1f914-ee6d-497e-9d88-5a6544f56fac,32d1f914-ee6d-497e-9d88-5a6544f56fac,123b09bd-9901-4e64-a65a-10b02c9e0597,Bhairavi,32d1f914-ee6d-497e-9d88-5a6544f56fac,
Carnatic,6a698b2d-b27e-49ad-b09a-7d4a83f1c866,6a698b2d-b27e-49ad-b09a-7d4a83f1c866,e5c4d94a-b34a-42ef-acd7-f235612350e4,Gauḷa,6a698b2d-b27e-49ad-b09a-7d4a83f1c866,
Carnatic,3a79af7a-b14d-4176-b673-8ec4e362dd8d,3a79af7a-b14d-4176-b673-8ec4e362dd8d,3af5a361-923a-465d-864d-9c7ba0c04a47,Sencuruṭṭi,3a79af7a-b14d-4176-b673-8ec4e362dd8d,
Carnatic,bb84c16a-f627-497c-9788-ec541337e335,bb84c16a-f627-497c-9788-ec541337e335,a47e9d22-847a-46e8-b589-2a3537789f5f,Sāvēri,bb84c16a-f627-497c-9788-ec541337e335,
Carnatic,3baa722d-480e-4ae7-8559-a88dce41e1d4,3baa722d-480e-4ae7-8559-a88dce41e1d4,e18fcaa7-1f9c-4f09-b627-0687481f4ec7,Ānandabhairavi,3baa722d-480e-4ae7-8559-a88dce41e1d4,
Carnatic,33d38621-7d7a-4897-9bf4-60c33c6574ae,33d38621-7d7a-4897-9bf4-60c33c6574ae,defad4cc-48aa-4372-a31a-c43624930713,Dēvagāndhāri,33d38621-7d7a-4897-9bf4-60c33c6574ae,
Carnatic,324f3ce4-a77c-49ac-a98c-70511169b09e,324f3ce4-a77c-49ac-a98c-70511169b09e,6345e8fe-7061-4bdc-842c-dcfd4a379820,Aṭāna,324f3ce4-a77c-49ac-a98c-70511169b09e,
Carnatic,1b522203-3dc5-4348-8bdb-3a7f3ac2a485,1b522203-3dc5-4348-8bdb-3a7f3ac2a485,50bd048f-4482-4c5b-850c-9ad5e5ec46f1,Hussēnī,1b522203-3dc5-4348-8bdb-3a7f3ac2a485,
Carnatic,4bed9a94-ebd7-4c2f-a6de-a630c5bfff1d,4bed9a94-ebd7-4c2f-a6de-a630c5bfff1d,5ce23030-f71d-4f5d-9d76-f91c2c182392,Dhanyāsi,4bed9a94-ebd7-4c2f-a6de-a630c5bfff1d,
Carnatic,55b95444-5504-4775-a49e-cf1b152d7a85,55b95444-5504-4775-a49e-cf1b152d7a85,c6b5f8d9-ebb4-46af-a020-6646fce2c77d,Sāma,55b95444-5504-4775-a49e-cf1b152d7a85,
Carnatic,21b210ec-6161-47e6-96fa-64a8bdcfadc9,21b210ec-6161-47e6-96fa-64a8bdcfadc9,39821826-3327-41d7-9cd5-e22fe7b08360,Mōhanaṁ,21b210ec-6161-47e6-96fa-64a8bdcfadc9,
Carnatic,35b62e92-a2b3-48ad-8312-c1d262062b2d,35b62e92-a2b3-48ad-8312-c1d262062b2d,2165542c-45da-4301-af82-c2e7ddbe4768,Bilahari,35b62e92-a2b3-48ad-8312-c1d262062b2d,
Carnatic,faa698d4-40c2-4c2e-9a9a-ce28619d13f6,faa698d4-40c2-4c2e-9a9a-ce28619d13f6,e18fcaa7-1f9c-4f09-b627-0687481f4ec7,Ānandabhairavi,faa698d4-40c2-4c2e-9a9a-ce28619d13f6,
Carnatic,874a5b30-2eed-4760-8fba-431a4f290dcc,874a5b30-2eed-4760-8fba-431a4f290dcc,0277eae5-3411-4b22-9fa8-1b347e7528d1,Ṣanmukhapriya,874a5b30-2eed-4760-8fba-431a4f290dcc,
Carnatic,13e9f408-0984-471e-ab08-e781e9a13f1d,13e9f408-0984-471e-ab08-e781e9a13f1d,bdd80890-44f1-4a93-8d93-06a418781f97,Śrī,13e9f408-0984-471e-ab08-e781e9a13f1d,
Carnatic,bc6f2cbc-abe3-4bba-b4b4-a876710b7650,bc6f2cbc-abe3-4bba-b4b4-a876710b7650,85ccf631-4cdf-4f6c-a841-0edfcf4255d1,Kāmavardani,bc6f2cbc-abe3-4bba-b4b4-a876710b7650,
Carnatic,0cc1dc29-05af-42eb-8b87-7d15d706d7a6,0cc1dc29-05af-42eb-8b87-7d15d706d7a6,a9413dff-91d1-4e29-ad92-c04019dce5b8,Tōḍi,0cc1dc29-05af-42eb-8b87-7d15d706d7a6,
Carnatic,f72ca0c9-fd84-432a-9904-e6327220044f,f72ca0c9-fd84-432a-9904-e6327220044f,978f4c3c-6a12-43fd-8427-c414ee17b252,Mukhāri,f72ca0c9-fd84-432a-9904-e6327220044f,
Carnatic,5af4f0d2-9577-4059-aa79-c870bcdd0a6e,5af4f0d2-9577-4059-aa79-c870bcdd0a6e,700e1d92-7094-4c21-8a3b-d7b60c550edf,Behāg,5af4f0d2-9577-4059-aa79-c870bcdd0a6e,
Carnatic,32961da8-7899-43d8-9e18-afe9142dbcf0,32961da8-7899-43d8-9e18-afe9142dbcf0,ddff55ae-20f6-4d7d-ba9e-a6c10eeebd41,Yadukula kāṁbōji,32961da8-7899-43d8-9e18-afe9142dbcf0,
Carnatic,9b5b7fe8-178c-4af3-bcb7-6964d4511752,9b5b7fe8-178c-4af3-bcb7-6964d4511752,98d46d9e-5100-4f24-bcd4-d0f95966c7cb,Sindhubhairavi,9b5b7fe8-178c-4af3-bcb7-6964d4511752,
Carnatic,df035266-18b0-4609-95b0-544d315cf928,df035266-18b0-4609-95b0-544d315cf928,4ce0b18d-f4df-41cf-9b40-9166199506b4,Rītigauḷa,df035266-18b0-4609-95b0-544d315cf928,
Carnatic,4b327e7a-6146-4f44-a5ff-b4c099a8bfb5,4b327e7a-6146-4f44-a5ff-b4c099a8bfb5,0277eae5-3411-4b22-9fa8-1b347e7528d1,Ṣanmukhapriya,4b327e7a-6146-4f44-a5ff-b4c099a8bfb5,
Carnatic,25a4995d-43f1-49bd-8c54-a0011e4d8094,25a4995d-43f1-49bd-8c54-a0011e4d8094,bdd80890-44f1-4a93-8d93-06a418781f97,Śrī,25a4995d-43f1-49bd-8c54-a0011e4d8094,
Carnatic,f3ab2db7-3d30-432a-88d0-a21db4286468,f3ab2db7-3d30-432a-88d0-a21db4286468,98d46d9e-5100-4f24-bcd4-d0f95966c7cb,Sindhubhairavi,f3ab2db7-3d30-432a-88d0-a21db4286468,
Carnatic,288a73f9-c6eb-4425-a7f2-d20e0b607e84,288a73f9-c6eb-4425-a7f2-d20e0b607e84,b08475a2-1049-433a-be8f-105bf14718fb,Harikāmbhōji,288a73f9-c6eb-4425-a7f2-d20e0b607e84,
Carnatic,d81fb8b2-3222-49f9-aeb1-b46f733692ad,d81fb8b2-3222-49f9-aeb1-b46f733692ad,98d46d9e-5100-4f24-bcd4-d0f95966c7cb,Sindhubhairavi,d81fb8b2-3222-49f9-aeb1-b46f733692ad,
Carnatic,73e1c432-8129-4f68-89c3-4ae7a338d658,73e1c432-8129-4f68-89c3-4ae7a338d658,db085e26-665d-4f4c-a2a5-95251c22b69e,Pūrvīkaḷyāṇi,73e1c432-8129-4f68-89c3-4ae7a338d658,
Carnatic,4aedf807-1592-4d25-a5dc-d3f972e1a210,4aedf807-1592-4d25-a5dc-d3f972e1a210,bdd80890-44f1-4a93-8d93-06a418781f97,Śrī,4aedf807-1592-4d25-a5dc-d3f972e1a210,
Carnatic,71d1b4f4-d8d9-43f3-a901-672e9b438ebd,71d1b4f4-d8d9-43f3-a901-672e9b438ebd,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Kēdāragauḷa,71d1b4f4-d8d9-43f3-a901-672e9b438ebd,
Carnatic,48916e31-9227-4af0-9adc-722f4f6696ce,48916e31-9227-4af0-9adc-722f4f6696ce,6345e8fe-7061-4bdc-842c-dcfd4a379820,Aṭāna,48916e31-9227-4af0-9adc-722f4f6696ce,
Carnatic,3c3e6280-30d0-4ed9-ab95-f06def0f7110,3c3e6280-30d0-4ed9-ab95-f06def0f7110,b08475a2-1049-433a-be8f-105bf14718fb,Harikāmbhōji,3c3e6280-30d0-4ed9-ab95-f06def0f7110,
Carnatic,507dee76-e260-469e-a4a8-122e69168333,507dee76-e260-469e-a4a8-122e69168333,a2f9f182-0ceb-4531-b286-b840b47a54b8,Śankarābharaṇaṁ,507dee76-e260-469e-a4a8-122e69168333,
Carnatic,cec7730b-e762-42db-bd1f-547466d85711,cec7730b-e762-42db-bd1f-547466d85711,5ce23030-f71d-4f5d-9d76-f91c2c182392,Dhanyāsi,cec7730b-e762-42db-bd1f-547466d85711,
Carnatic,225e1609-23af-44af-a360-5e1f5518caae,225e1609-23af-44af-a360-5e1f5518caae,9cedca68-4a9d-4170-bec3-0d1db1ff730e,Māyāmāḷavagauḷa,225e1609-23af-44af-a360-5e1f5518caae,
Carnatic,a5bd8893-27f6-4abe-9091-d11a70a0de31,a5bd8893-27f6-4abe-9091-d11a70a0de31,39821826-3327-41d7-9cd5-e22fe7b08360,Mōhanaṁ,a5bd8893-27f6-4abe-9091-d11a70a0de31,
Carnatic,48fd5c6f-5e4a-4035-b04e-ba792f5d0b50,48fd5c6f-5e4a-4035-b04e-ba792f5d0b50,18b1acb9-dff6-47ec-873a-b2086c8d268d,Madhyamāvati,48fd5c6f-5e4a-4035-b04e-ba792f5d0b50,
Carnatic,98b8d96f-9700-49f7-b30d-984ccf9294fd,98b8d96f-9700-49f7-b30d-984ccf9294fd,978f4c3c-6a12-43fd-8427-c414ee17b252,Mukhāri,98b8d96f-9700-49f7-b30d-984ccf9294fd,
Carnatic,7c2e1332-e81f-472c-84f9-882e1201f440,7c2e1332-e81f-472c-84f9-882e1201f440,993d6cf6-dc89-4d23-9a9f-8eeed1524872,Sahānā,7c2e1332-e81f-472c-84f9-882e1201f440,
Carnatic,02ad2973-28de-4695-af92-01d2acd604f5,02ad2973-28de-4695-af92-01d2acd604f5,a47e9d22-847a-46e8-b589-2a3537789f5f,Sāvēri,02ad2973-28de-4695-af92-01d2acd604f5,
Carnatic,cdfd8ced-ce49-4782-86b7-de6e1120749e,cdfd8ced-ce49-4782-86b7-de6e1120749e,42dd0ccb-f92a-4622-ae5d-a3be571b4939,Śrīranjani,cdfd8ced-ce49-4782-86b7-de6e1120749e,
Carnatic,0ded0c52-7f15-4140-b45a-ca829106d053,0ded0c52-7f15-4140-b45a-ca829106d053,0277eae5-3411-4b22-9fa8-1b347e7528d1,Ṣanmukhapriya,0ded0c52-7f15-4140-b45a-ca829106d053,
Carnatic,7f3e0c2c-ff3e-4a9a-853f-159269f88941,7f3e0c2c-ff3e-4a9a-853f-159269f88941,9cedca68-4a9d-4170-bec3-0d1db1ff730e,Māyāmāḷavagauḷa,7f3e0c2c-ff3e-4a9a-853f-159269f88941,
Carnatic,f8a59e96-d548-4ac1-bed6-9cee22fcf23a,f8a59e96-d548-4ac1-bed6-9cee22fcf23a,39821826-3327-41d7-9cd5-e22fe7b08360,Mōhanaṁ,f8a59e96-d548-4ac1-bed6-9cee22fcf23a,
Carnatic,d485028d-a42c-4a03-a5b9-c927b9eb8b85,d485028d-a42c-4a03-a5b9-c927b9eb8b85,f972db4d-5d16-4f9a-9841-f313e1601aaa,Karaharapriya,d485028d-a42c-4a03-a5b9-c927b9eb8b85,
Carnatic,22601164-1342-42ae-9a27-02a9a657bb55,22601164-1342-42ae-9a27-02a9a657bb55,0277eae5-3411-4b22-9fa8-1b347e7528d1,Ṣanmukhapriya,22601164-1342-42ae-9a27-02a9a657bb55,
Carnatic,cf329be4-2426-453e-91f3-6288f7a57e34,cf329be4-2426-453e-91f3-6288f7a57e34,123b09bd-9901-4e64-a65a-10b02c9e0597,Bhairavi,cf329be4-2426-453e-91f3-6288f7a57e34,
Carnatic,b9ba191d-5e96-4a6e-a185-5ecaf4f3eb58,b9ba191d-5e96-4a6e-a185-5ecaf4f3eb58,2165542c-45da-4301-af82-c2e7ddbe4768,Bilahari,b9ba191d-5e96-4a6e-a185-5ecaf4f3eb58,
Carnatic,64fe1441-a9a0-4a3f-86e6-91321958668e,64fe1441-a9a0-4a3f-86e6-91321958668e,85ccf631-4cdf-4f6c-a841-0edfcf4255d1,Kāmavardani,64fe1441-a9a0-4a3f-86e6-91321958668e,
Carnatic,09bd5b5f-1b57-4269-aa76-e3bb87471743,09bd5b5f-1b57-4269-aa76-e3bb87471743,e8a0bf54-13c6-4a09-922a-bfc744ddf38a,Varāḷi,09bd5b5f-1b57-4269-aa76-e3bb87471743,
Carnatic,4555a5d2-138f-4846-8528-7ecf62b2ebc3,4555a5d2-138f-4846-8528-7ecf62b2ebc3,a4ec6633-1050-4207-8313-b017194c8fa0,Kamās,4555a5d2-138f-4846-8528-7ecf62b2ebc3,
Carnatic,417965fd-81b5-4d00-8cad-f2eb3b9d9315,417965fd-81b5-4d00-8cad-f2eb3b9d9315,db085e26-665d-4f4c-a2a5-95251c22b69e,Pūrvīkaḷyāṇi,417965fd-81b5-4d00-8cad-f2eb3b9d9315,
Carnatic,d890ff13-7f25-4095-bc15-194af4e2d9a1,d890ff13-7f25-4095-bc15-194af4e2d9a1,700e1d92-7094-4c21-8a3b-d7b60c550edf,Behāg,d890ff13-7f25-4095-bc15-194af4e2d9a1,
Carnatic,1520c037-248b-46c8-8eab-65e31d3f3b08,1520c037-248b-46c8-8eab-65e31d3f3b08,f0866e71-33b2-47db-ab75-0808c41f2401,Kāṁbhōji,1520c037-248b-46c8-8eab-65e31d3f3b08,
Carnatic,bd9c9aef-6b6d-4138-aff5-724f123becd1,bd9c9aef-6b6d-4138-aff5-724f123becd1,e5c4d94a-b34a-42ef-acd7-f235612350e4,Gauḷa,bd9c9aef-6b6d-4138-aff5-724f123becd1,
Carnatic,9ba2ceb8-c6a0-4320-a0be-ed4e6783e810,9ba2ceb8-c6a0-4320-a0be-ed4e6783e810,9a071e54-3eed-48b2-83a3-1a3fd683b8e0,Kānaḍa,9ba2ceb8-c6a0-4320-a0be-ed4e6783e810,
Carnatic,900787dd-83ef-41b9-9d3e-f3ee1e505d52,900787dd-83ef-41b9-9d3e-f3ee1e505d52,c6b5f8d9-ebb4-46af-a020-6646fce2c77d,Sāma,900787dd-83ef-41b9-9d3e-f3ee1e505d52,
Carnatic,4e6cbf46-d311-4912-91cf-e74ea1f97929,4e6cbf46-d311-4912-91cf-e74ea1f97929,ddff55ae-20f6-4d7d-ba9e-a6c10eeebd41,Yadukula kāṁbōji,4e6cbf46-d311-4912-91cf-e74ea1f97929,
Carnatic,d6667e3e-752d-4553-89e9-aaa24064ae21,d6667e3e-752d-4553-89e9-aaa24064ae21,a9413dff-91d1-4e29-ad92-c04019dce5b8,Tōḍi,d6667e3e-752d-4553-89e9-aaa24064ae21,
Carnatic,06621248-2527-4295-ba08-fba2e7f086ca,06621248-2527-4295-ba08-fba2e7f086ca,b08475a2-1049-433a-be8f-105bf14718fb,Harikāmbhōji,06621248-2527-4295-ba08-fba2e7f086ca,
Carnatic,3f3e341e-38d7-4479-8780-359f8e554195,3f3e341e-38d7-4479-8780-359f8e554195,9cedca68-4a9d-4170-bec3-0d1db1ff730e,Māyāmāḷavagauḷa,3f3e341e-38d7-4479-8780-359f8e554195,
Carnatic,e86ad9e2-2b4b-442e-a069-6039d73529e9,e86ad9e2-2b4b-442e-a069-6039d73529e9,839bb6b4-1577-4a78-9e5d-4906c6453274,Suraṭi,e86ad9e2-2b4b-442e-a069-6039d73529e9,
Carnatic,705ebab8-cabd-4d6b-a12e-9fe4e2022613,705ebab8-cabd-4d6b-a12e-9fe4e2022613,39821826-3327-41d7-9cd5-e22fe7b08360,Mōhanaṁ,705ebab8-cabd-4d6b-a12e-9fe4e2022613,
Carnatic,6c860efd-82e8-4df5-8c54-ec212edeb888,6c860efd-82e8-4df5-8c54-ec212edeb888,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Kēdāragauḷa,6c860efd-82e8-4df5-8c54-ec212edeb888,
Carnatic,6cbaa215-c8ac-416c-bbc7-2a04bf277843,6cbaa215-c8ac-416c-bbc7-2a04bf277843,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Kēdāragauḷa,6cbaa215-c8ac-416c-bbc7-2a04bf277843,
Carnatic,d795d8e4-d91e-4f7b-a994-744433e5f5ed,d795d8e4-d91e-4f7b-a994-744433e5f5ed,3af5a361-923a-465d-864d-9c7ba0c04a47,Sencuruṭṭi,d795d8e4-d91e-4f7b-a994-744433e5f5ed,
Carnatic,3689ff42-2ed3-4d2f-b448-6083bdde2db5,3689ff42-2ed3-4d2f-b448-6083bdde2db5,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Kēdāragauḷa,3689ff42-2ed3-4d2f-b448-6083bdde2db5,
Carnatic,f807bd1b-f80b-4d0f-b7a7-984ef7b0599c,f807bd1b-f80b-4d0f-b7a7-984ef7b0599c,9a071e54-3eed-48b2-83a3-1a3fd683b8e0,Kānaḍa,f807bd1b-f80b-4d0f-b7a7-984ef7b0599c,
Carnatic,0f2006e9-ce85-47c2-a45b-de3586662d99,0f2006e9-ce85-47c2-a45b-de3586662d99,e5c4d94a-b34a-42ef-acd7-f235612350e4,Gauḷa,0f2006e9-ce85-47c2-a45b-de3586662d99,
Carnatic,424bbbd7-371e-4963-b763-032fbb128d41,424bbbd7-371e-4963-b763-032fbb128d41,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c,Nāṭakurinji,424bbbd7-371e-4963-b763-032fbb128d41,
Carnatic,5c6025b5-9d32-4e99-85b5-b354837b90d7,5c6025b5-9d32-4e99-85b5-b354837b90d7,50bd048f-4482-4c5b-850c-9ad5e5ec46f1,Hussēnī,5c6025b5-9d32-4e99-85b5-b354837b90d7,
Carnatic,e5c3c2c7-ffde-487e-93f0-de356d719c22,e5c3c2c7-ffde-487e-93f0-de356d719c22,f972db4d-5d16-4f9a-9841-f313e1601aaa,Karaharapriya,e5c3c2c7-ffde-487e-93f0-de356d719c22,
Carnatic,c29f2085-b51f-4ec6-a977-879538a29549,c29f2085-b51f-4ec6-a977-879538a29549,839bb6b4-1577-4a78-9e5d-4906c6453274,Suraṭi,c29f2085-b51f-4ec6-a977-879538a29549,
Carnatic,e2548ebd-d52d-4343-b78d-fa32e337362d,e2548ebd-d52d-4343-b78d-fa32e337362d,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Kēdāragauḷa,e2548ebd-d52d-4343-b78d-fa32e337362d,
Carnatic,6c8e13df-972a-4385-9a97-097f75c80576,6c8e13df-972a-4385-9a97-097f75c80576,50bd048f-4482-4c5b-850c-9ad5e5ec46f1,Hussēnī,6c8e13df-972a-4385-9a97-097f75c80576,
Carnatic,4a596435-7fa4-43c7-9739-ddf281947868,4a596435-7fa4-43c7-9739-ddf281947868,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c,Nāṭakurinji,4a596435-7fa4-43c7-9739-ddf281947868,
Carnatic,1e6adf52-e4e4-4835-9117-4babaa58e9e0,1e6adf52-e4e4-4835-9117-4babaa58e9e0,839bb6b4-1577-4a78-9e5d-4906c6453274,Suraṭi,1e6adf52-e4e4-4835-9117-4babaa58e9e0,
